datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype/0,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations/0,stations/1,stations/2,stations/3,stations/4,source,stations/5,stations/6,severerisk
2022-12-03,1670005800,77.3,51.9,63.9,77.3,51.9,63.9,53.1,70.1,0,0,0,,0,0,7.8,3.4,329.1,1015.1,3.3,1,166,14.2,6,06:57:50,1670030870,17:23:45,1670068425,0.33,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-12-04,1670092200,76.1,53.4,63.5,76.1,53.4,63.5,54.3,74.2,0.541,100,4.17,rain,0,0,14.1,5.8,261.7,1015.7,1.7,0.9,167.2,14.5,6,06:58:35,1670117315,17:23:48,1670154828,0.36,"Rain, Fog",Clear conditions throughout the day with early morning rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-12-05,1670178600,76,51.4,62.1,76,51.4,62.1,50.5,69.4,0,0,0,,0,0,12.1,6.4,289,1017.3,0,0.9,168.3,14.6,6,06:59:20,1670203760,17:23:53,1670241233,0.4,Clear,Clear conditions throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-12-06,1670265000,73.4,50.8,60.8,73.4,50.8,60.8,50.4,70.8,0,0,0,,0,0,20.1,9.3,255.5,1016.2,0,1.1,168.6,14.6,6,07:00:05,1670290205,17:23:59,1670327639,0.43,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-12-07,1670351400,74.6,51.6,61.2,74.6,51.6,61.2,48.9,67.4,0,0,0,,0,0,23.3,11.4,267.1,1015.3,0,1.3,168.6,14.6,6,07:00:49,1670376649,17:24:07,1670414047,0.47,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-12-08,1670437800,75.2,51.7,62.8,75.2,51.7,62.8,48.7,62.6,0,0,0,,0,0,18.8,10.3,292,1016,0,1.4,165.2,14.3,6,07:01:32,1670463092,17:24:16,1670500456,0.5,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-12-09,1670524200,78.1,51.4,63.3,78.1,51.4,63.3,49.2,64.8,0,0,0,,0,0,15,9.2,308.1,1014.9,0,1.3,163.6,14.2,6,07:02:14,1670549534,17:24:28,1670586868,0.54,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,,
2022-12-10,1670610600,79,51.6,63.7,79,51.6,63.7,51.9,69.3,0,0,0,,0,0,13.2,6.9,287.7,1015.2,0.4,1.3,163.6,14.2,6,07:02:56,1670635976,17:24:40,1670673280,0.57,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-12-11,1670697000,79.8,52.1,64.3,79.8,52.1,64.3,51.6,67.1,0,0,0,,0,0,14.3,6.9,263.5,1015.6,0,1.3,165.4,14.2,6,07:03:37,1670722417,17:24:54,1670759694,0.6,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-12-12,1670783400,78.3,51.3,63.6,78.3,51.3,63.6,48.3,61.1,0,0,0,,0,0,17.7,8.1,267.1,1014.8,0,1.6,167.3,14.4,6,07:04:18,1670808858,17:25:10,1670846110,0.63,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-12-13,1670869800,77.9,50.8,63.8,77.9,50.8,63.8,45.3,55.3,0,0,0,,0,0,22.6,11.4,271.7,1016.1,0,1.6,167.3,14.4,6,07:04:57,1670895297,17:25:27,1670932527,0.67,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-12-14,1670956200,74.4,51.8,61.9,74.4,51.8,61.9,44.6,57.4,0,0,0,,0,0,21.3,10.3,267.8,1016,0,1.8,168.8,14.8,6,07:05:36,1670981736,17:25:46,1671018946,0.7,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-12-15,1671042600,72.8,47.9,59.1,72.8,47.7,58.9,42.2,56.5,0,0,0,,0,0,19.2,8.1,263.4,1014.9,0,2,167.2,14.5,6,07:06:13,1671068173,17:26:06,1671105366,0.73,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-12-16,1671129000,72.8,49.4,58.7,72.8,47.1,58.6,44.3,61.1,0,0,0,,0,0,15.2,6.9,259.5,1014,0,1.7,166.5,14.4,6,07:06:50,1671154610,17:26:28,1671191788,0.75,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,,
2022-12-17,1671215400,73.6,47.9,59.4,73.6,47.9,59.4,44.6,61.8,0,0,0,,0,0,14.8,6.9,278.6,1015.7,0,1.5,165.4,14.1,6,07:07:26,1671241046,17:26:51,1671278211,0.8,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-12-18,1671301800,73.4,47.9,59.1,73.4,47.9,59.1,49.2,71.7,0,0,0,,0,0,11.2,6.9,265.4,1016,0.2,1.1,163.6,14.1,6,07:08:01,1671327481,17:27:16,1671364636,0.83,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-12-19,1671388200,71.4,48,57.9,71.4,47.3,57.8,50,77.5,0,0,0,,0,0,12.5,6.3,278.9,1014.7,15.8,0.7,164.4,14.1,6,07:08:34,1671413914,17:27:41,1671451061,0.86,Clear,Clear conditions throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,,
2022-12-20,1671474600,71.8,46.4,56.7,71.8,44.2,56.4,48.9,78.9,0,0,0,,0,0,14.5,6.6,273.2,1014,52.9,0.5,160.5,13.7,6,07:09:07,1671500347,17:28:09,1671537489,0.9,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-12-21,1671561000,67.5,48.2,56.5,67.5,48.2,56.5,50.1,81.3,0,0,0,,0,0,13,5.8,308.8,1015.3,18.9,0.6,160.9,14,6,07:09:38,1671586778,17:28:37,1671623917,0.93,Clear,Clear conditions throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-12-22,1671647400,66.4,46.4,54.3,66.4,44.2,54,48.9,84.2,0,0,0,,0,0,15.4,5.8,295.2,1015.2,27.4,0.6,165.1,14.3,6,07:10:08,1671673208,17:29:07,1671710347,0.96,Partially cloudy,Clearing in the afternoon.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-12-23,1671733800,66.3,46.4,54.7,66.3,45.2,54.5,47.7,80.5,0,0,0,,0,0,11,5.8,352.9,1014.3,38.8,0.7,153.9,13.2,6,07:10:37,1671759637,17:29:38,1671796778,0,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-12-24,1671820200,65.6,44.6,53.3,65.6,42.1,52.7,46.6,80.9,0,0,0,,0,0,17.9,8.1,269.4,1015.9,16.3,0.8,159.7,13.9,6,07:11:05,1671846065,17:30:11,1671883211,0.03,Clear,Clear conditions throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-12-25,1671906600,59.3,42.8,50,59.3,38.5,48.5,46.9,90.1,3.773,100,4.17,rain,0,0,16.1,10.3,271.2,1016.7,13.3,0.7,164.5,14.3,6,07:11:31,1671932491,17:30:44,1671969644,0.06,"Rain, Fog",Clear conditions throughout the day with late afternoon rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-12-26,1671993000,55.4,44.6,48.2,55.4,41.3,47.1,47,95.6,0,0,0,,0,0,12.5,5.8,277.8,1018.6,28.3,0.3,157.6,13.8,6,07:11:56,1672018916,17:31:19,1672056079,0.1,Partially cloudy,Clearing in the afternoon.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-12-27,1672079400,61.4,44.6,50.6,61.4,40.7,49.5,47,88.7,0,0,0,,0,0,18.8,8.8,260.2,1018.1,50.2,0.5,164.8,14.3,6,07:12:20,1672105340,17:31:55,1672142515,0.13,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-12-28,1672165800,70.6,44.6,55.7,70.6,42.1,55.1,45.9,74.1,0,0,0,,0,0,23.9,12,255.8,1017.5,3.3,1.2,166.4,14.5,6,07:12:43,1672191763,17:32:32,1672228952,0.17,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-12-29,1672252200,73.3,49.5,58.7,73.3,49.5,58.7,46.5,68.8,0,0,0,,0,0,12.3,6.9,46,1018.3,43.3,1.1,122.8,10.7,5,07:13:04,1672278184,17:33:10,1672315390,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-12-30,1672338600,71.5,53.6,60.1,71.5,53.6,60.1,51.3,75.2,0,0,0,,0,0,15.2,8.1,110.9,1018.7,44.6,0.6,124.3,10.9,5,07:13:23,1672364603,17:33:48,1672401828,0.25,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-12-31,1672425000,65.4,49.6,56.9,65.4,49.6,56.9,52.1,84.9,0,0,0,,0,0,20.4,11.4,274.1,1019.7,8.9,0.7,164.3,14.2,6,07:13:41,1672451021,17:34:28,1672488268,0.27,Clear,Clear conditions throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2023-01-01,1672511400,68.3,46.1,56.1,68.3,46.1,56,49.3,79.8,0,0,0,,0,0,9.8,5.8,265.5,1020.6,25.9,1.1,161.6,14,6,07:13:58,1672537438,17:35:09,1672574709,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-01-02,1672597800,62.6,48.2,54.3,62.6,47.3,54.2,50.5,87.9,0,0,0,,0,0,9.6,5.8,169.9,1021.4,25.3,0.5,150.6,13.2,6,07:14:13,1672623853,17:35:51,1672661151,0.34,Partially cloudy,Clearing in the afternoon.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-01-03,1672684200,59.6,46.2,52.1,59.6,46.2,51.9,47.6,85.6,0,0,0,,0,0,10.1,5.8,286.9,1022.2,28.4,0.5,154.5,13.5,6,07:14:27,1672710267,17:36:33,1672747593,0.37,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-01-04,1672770600,59,44.3,49.2,59,40.7,48.2,46.2,90.1,0,0,0,,0,0,13,6.9,290.2,1022.1,13,0.6,169,14.7,6,07:14:39,1672796679,17:37:17,1672834037,0.41,Clear,Clear conditions throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-01-05,1672857000,58.2,42.2,48,58.2,39.2,47.3,45.3,91,0,0,0,,0,0,12.3,5.5,273.9,1023.8,36.7,2.2,129.6,11.2,6,07:14:49,1672883089,17:38:01,1672920481,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,,10
2023-01-06,1672943400,58.5,43,48.4,58.5,43,48.1,44.4,87.7,0,0,0,,0,0,12.1,6.9,262.9,1024.2,27.8,0.4,122.5,10.7,5,07:14:59,1672969499,17:38:45,1673006925,0.48,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-01-07,1673029800,57.7,41,47,57.7,36.4,46,43.6,89.2,0,0,0,,0,0,13.6,6.9,262.9,1022.1,39.2,0.5,145.1,12.5,7,07:15:06,1673055906,17:39:31,1673093371,0.5,Partially cloudy,Clearing in the afternoon.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-01-08,1673116200,62.5,39.2,48.5,62.5,37,47.2,45.5,90.7,0,0,0,,0,0,15.4,5.8,262,1019.6,39.9,1.7,167.7,14.6,6,07:15:12,1673142312,17:40:17,1673179817,0.54,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,,10
2023-01-09,1673202600,63.9,43.6,51.8,63.9,43.6,51.7,49.3,91.8,0,0,0,,0,0,11.6,4.7,302.1,1020.2,59.5,0.3,140.2,12.2,6,07:15:16,1673228716,17:41:03,1673266263,0.58,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,VIDD,,10
2023-01-10,1673289000,62.6,44.6,52,62.6,42.1,51.3,48.3,88.6,0,0,0,,0,0,15.4,7.4,271.1,1019.3,48.5,0.3,167.3,14.4,7,07:15:19,1673315119,17:41:51,1673352711,0.61,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-01-11,1673375400,66.2,44,53.3,66.2,43.4,52.8,49.3,87.6,0,0,0,,0,0,11,11.4,85.5,1014.8,60.8,0.3,125.4,10.9,6,07:15:20,1673401520,17:42:38,1673439158,0.64,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-01-12,1673461800,69.2,50,57.9,69.2,48.4,57.8,53.6,87,3.362,100,4.17,rain,0,0,17.9,9.2,96.6,1012.2,47.3,0.6,122.7,10.6,6,07:15:20,1673487920,17:43:26,1673525606,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-01-13,1673548200,69.8,53.6,59.2,69.8,53.6,59.2,56.1,90.5,0,0,0,rain,0,0,16.3,8.1,102.8,1013.3,51.1,0.5,117.3,10.1,5,07:15:18,1673574318,17:44:15,1673612055,0.71,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-01-14,1673634600,63.9,50,55.4,63.9,47.7,55.2,49.3,82,0,0,0,,0,0,19.9,11.4,273.9,1016.5,30.7,0.8,165.9,14.3,6,07:15:14,1673660714,17:45:04,1673698504,0.75,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-01-15,1673721000,61.6,41,50.9,61.6,37.9,50,35,59.7,0,0,0,,0,0,20.1,13.2,267.8,1015.5,4,1.5,178.5,15.5,7,07:15:09,1673747109,17:45:53,1673784953,0.75,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-01-16,1673807400,63.6,40.6,51.1,63.6,37.9,50.7,36.7,61.3,0,0,0,,0,0,15,8.1,291.5,1016.8,0,1,183.5,15.8,7,07:15:02,1673833502,17:46:42,1673871402,0.81,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-01-17,1673893800,65.8,40.7,51.8,65.8,37.1,51,35.3,59.5,0,0,0,,0,0,16.8,9.2,287.8,1017.4,0,2.9,185.1,16,7,07:14:53,1673919893,17:47:32,1673957852,0.85,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,,10
2023-01-18,1673980200,65.1,42.1,51.9,65.1,42.1,51.8,36.4,60.2,0,0,0,,0,0,14.3,6.9,283.6,1019.3,5.7,1.1,183.6,15.8,7,07:14:43,1674006283,17:48:22,1674044302,0.88,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-01-19,1674066600,70.1,44.8,57.7,70.1,44.8,57.7,39.6,54.4,0,0,0,,0,0,13.9,4.7,271.7,1019,50.1,0.9,159.1,13.6,6,07:14:31,1674092671,17:49:12,1674130752,0.91,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-01-20,1674153000,72.7,51.8,61.1,72.7,51.8,61.1,46.9,62.1,0,0,0,,0,0,16.1,8.1,354.9,1017.3,52.8,1.4,162.6,13.9,6,07:14:18,1674179058,17:50:02,1674217202,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-01-21,1674239400,72.3,48.7,59.2,72.3,48.7,59.2,52.4,80,0,0,0,,0,0,10.7,4.7,268.2,1016.7,6.3,0.9,181.3,15.6,7,07:14:03,1674265443,17:50:53,1674303653,0.98,Clear,Clear conditions throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-01-22,1674325800,73.4,50,60.1,73.4,50,60.1,49.4,72.4,0,0,0,,0,0,11.4,5.8,67.3,1016,18.1,0.7,158.1,13.5,6,07:13:46,1674351826,17:51:43,1674390103,0,Clear,Clear conditions throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-01-23,1674412200,76.6,50,61.8,76.6,50,61.8,48.2,68.3,0,0,0,,0,0,9.6,6.9,65.2,1015.3,20.8,0.9,177.7,15.1,7,07:13:28,1674438208,17:52:34,1674476554,0.05,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-01-24,1674498600,69.2,56.8,62.7,69.2,56.8,62.7,56.8,81.5,0,0,0,rain,0,0,21.7,10.3,107.2,1014.1,70.3,0.9,103.7,8.8,4,07:13:09,1674524589,17:53:24,1674563004,0.08,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-01-25,1674585000,65.4,54.3,59.9,65.4,54.3,59.9,57.5,91.8,0,0,0,rain,0,0,14.3,6.9,259.6,1015.9,61.5,0.7,126.5,10.9,5,07:12:47,1674610967,17:54:15,1674649455,0.11,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-01-26,1674671400,61.2,53.6,57.5,61.2,53.6,57.5,55.8,94.1,0,0,0,,0,0,17.7,9.2,271.2,1018.5,55.2,0.6,164,14.3,6,07:12:25,1674697345,17:55:05,1674735905,0.15,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-01-27,1674757800,67.7,44.6,55.2,67.7,42.1,54.8,42.8,65.9,0,0,0,,0,0,21,10.3,267.9,1018.3,8.3,0.9,194.2,16.8,7,07:12:00,1674783720,17:55:55,1674822355,0.18,Clear,Clear conditions throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-01-28,1674844200,72.7,41,56.3,72.7,35.8,55.2,44.4,68.7,0,0,0,,0,0,15.9,8.1,266.6,1015.2,0.2,1,197,16.9,7,07:11:35,1674870095,17:56:45,1674908805,0.25,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-01-29,1674930600,62.6,48.8,55.5,62.6,48.8,55.5,52.9,91.8,0.258,100,8.33,rain,0,0,20.4,9.2,108.7,1014.9,73.5,0.8,77.1,6.5,3,07:11:07,1674956467,17:57:35,1674995255,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-01-30,1675017000,65.5,53.6,58.1,65.5,53.6,58.1,56.1,93.5,0.561,100,12.5,rain,0,0,28.9,17.2,84.7,1018.2,73.5,1.1,99.4,8.6,4,07:10:39,1675042839,17:58:25,1675081705,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-01-31,1675103400,66.9,53.6,58.5,66.9,53.6,58.5,56.4,92.9,0,0,0,,0,0,23,12.4,276.2,1018.9,59.6,0.6,192.4,16.6,7,07:10:09,1675129209,17:59:15,1675168155,0.32,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-02-01,1675189800,68,50,57.5,68,46.3,57.2,51.4,82,0,0,0,,0,0,21.3,11.4,269.1,1017.8,39,0.9,199.3,17,7,07:09:37,1675215577,18:00:04,1675254604,0.35,Partially cloudy,Clearing in the afternoon.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-02-02,1675276200,74.5,48.2,60.5,74.5,46.3,60.3,48.2,68,0,0,0,,0,0,20.4,11.4,265.8,1016.5,0,1.4,201.8,17.4,7,07:09:04,1675301944,18:00:53,1675341053,0.38,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,VIDD,,10
2023-02-03,1675362600,74,48.2,61.2,74,47.3,61.1,49.4,68.8,0,0,0,,0,0,17.4,9.2,269.9,1016.4,2.3,1.6,200.8,17.3,7,07:08:30,1675388310,18:01:42,1675427502,0.42,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-02-04,1675449000,76.5,52.6,63,76.5,52.6,63,49.9,65.8,0,0,0,,0,0,22.4,11.4,264.7,1014,0,1.4,200.8,17.1,7,07:07:54,1675474674,18:02:31,1675513951,0.45,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-02-05,1675535400,77,53.6,63.4,77,53.6,63.4,50.4,67.1,0,0,0,,0,0,17.7,9.2,262.9,1012.7,0,1.4,205.3,17.8,7,07:07:17,1675561037,18:03:19,1675600399,0.5,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-02-06,1675621800,82.1,52.3,67.4,81.4,52.3,67.3,53.6,65.3,0,0,0,,0,0,12.8,5.9,137.4,1011.8,14.5,1.7,195.2,16.9,7,07:06:38,1675647398,18:04:07,1675686847,0.52,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-02-07,1675708200,76.7,55.4,65,76.7,55.4,65,53.3,70,0,0,0,,0,0,20.8,10.8,274.9,1011.7,1.5,1.4,202.7,17.7,7,07:05:58,1675733758,18:04:55,1675773295,0.55,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,VIDD,,10
2023-02-08,1675794600,75.2,51.8,62.5,75.2,51.8,62.5,47,60.1,0,0,0,,0,0,19.5,10.8,271,1014.1,11.2,1.7,208.2,17.9,8,07:05:17,1675820117,18:05:42,1675859742,0.59,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-02-09,1675881000,82.8,51.8,66.8,81,51.8,66.6,49.9,60.8,0,0,0,,0,0,15.7,6.9,186.1,1012.5,4.9,1.6,206.2,17.8,7,07:04:35,1675906475,18:06:29,1675946189,0.62,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-02-10,1675967400,84,57.2,70.1,82.9,57.2,69.8,53.9,61,0,0,0,,0,0,17.2,5.9,120.7,1011.3,5.8,1.8,204.6,17.7,7,07:03:52,1675992832,18:07:16,1676032636,0.65,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-02-11,1676053800,80.2,60,68.2,80.4,60,68.3,59,74.9,0,0,0,,0,0,19.7,10.8,271.3,1013.6,2.3,1.2,206.5,17.8,8,07:03:07,1676079187,18:08:02,1676119082,0.69,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-02-12,1676140200,73.4,53.6,63.1,73.4,53.6,63.1,41.8,49.7,0,0,0,,0,0,25.3,14.9,276.9,1017.9,0,1.6,218.2,18.8,8,07:02:21,1676165541,18:08:48,1676205528,0.72,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-02-13,1676226600,71.7,48.2,59.9,71.7,43.7,59.2,34.7,41.8,0,0,0,,0,0,30.2,18.4,270.3,1016,0,2.1,220.9,19,8,07:01:34,1676251894,18:09:34,1676291974,0.75,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-02-14,1676313000,77.4,50.9,62.9,77.4,50.9,62.9,38,43.2,0,0,0,,0,0,20.8,11.4,267.2,1015.9,5.8,2.1,215.7,18.7,8,07:00:46,1676338246,18:10:19,1676378419,0.79,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-02-15,1676399400,80.6,51.8,65.4,79.5,51.8,65.3,46.1,52.7,0,0,0,,0,0,24.6,10.3,262.7,1013.4,0,1.8,217.4,18.9,8,06:59:56,1676424596,18:11:03,1676464863,0.83,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-02-16,1676485800,81.4,55,67.6,81.5,55,67.6,55.8,67.9,0,0,0,,0,0,10.1,4.7,277.3,1014.9,10.5,1.2,216.7,18.8,8,06:59:06,1676510946,18:11:48,1676551308,0.86,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-02-17,1676572200,83,59.6,70,82.9,59.6,70,59.4,72.5,0,0,0,,0,0,11.6,6.3,139.3,1016,45.6,0.9,218.1,18.9,8,06:58:15,1676597295,18:12:32,1676637752,0.9,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-02-18,1676658600,83.9,57.7,69.8,83.3,57.7,69.6,58.1,70.9,0,0,0,,0,0,12.3,6.9,275.1,1015.4,25,1,220.3,18.8,8,06:57:22,1676683642,18:13:15,1676724195,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-02-19,1676745000,85.9,57.7,71.1,85.2,57.7,70.8,58.6,69.3,0,0,0,,0,0,9.6,5.6,192.3,1014.3,28.1,1.2,217.4,18.7,8,06:56:29,1676769989,18:13:58,1676810638,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-02-20,1676831400,89.6,60.2,74,88.2,60.2,73.5,57.3,63.4,0,0,0,,0,0,13,8.1,119.6,1011.3,33.9,1.6,218.3,19,8,06:55:34,1676856334,18:14:41,1676897081,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-02-21,1676917800,87,62.6,73,86.8,62.6,73.1,60.5,67.4,0,0,0,,0,0,13.9,8.1,242.3,1010.7,10.2,1.6,226.8,19.7,8,06:54:39,1676942679,18:15:23,1676983523,0.03,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
